<<<<<<< HEAD
<<<<<<< HEAD
=======
<<<<<<< HEAD
FIPS,State,County/Borough/Parish,Year,Yrs_Potential_Life_Lost_per100K(YPLL),Percent_Fair/Poor_Health,Percent_Low_Birthweight_Births,Percent_Adult_Smokers,Percent_Adult_Obesity,"Healthy_Food_Access(0=Worst,10=Best)",Percent_Adults_Physical_Inactivity,Percent_Access_to_Excercise_Opportunities,Percent_Adults_Excessive_Drinking,Percent_Driving_Deaths_with_Alcohol_Involvement,Chlamydia_Cases_per_100K,Teen_Birth_Rate,Percent_Ppl_Under65_w/o_Insurance,PCP_per_100K,Dentists_per_100K,MHP_per_100K,Preventable_Hospitalization_Rate(per100K_Medicare_Enrollees),Graduation_Rate,Percent_Adults(25-44)_with_Some_Post-secondary_Ed,Percent_Ppl(16+)_Unemployed_&_Looking_for_Work,Percent_Children(under18)_Living_in_Poverty,80th_Percentile_MHI,20th_Percentile_MHI,Percent_Children_Living_in_Single_Parent_Household,Associations_per_10K,Violent_Crimes_per_100K,Injury_Death_Rate_per_100K,Avg_Daily_Particulate_Matter_in_Micrograms_per_Cubic_Meter,"County_Affected_by_Water_Violation(1=Yes,0=No)","%_Households_with_One_or_More Problems(overcrowding,high-housing-cost,lack-kitchen,lack-plumbing-facilities)",Percent_Lone_Commuters_who_Commute_More_Than_30Min,Premature_Deaths,Premature(under75)_Age_Adjusted_Mortality_per_100K,Child(under18)_Mortality_per_100K,Infant(within1yr)_Mortality_per_1K_live_births,Percent_Adults(20+)_Diagnosed_Diabetes,Ppl(Age13+)_diagnosed_HIV_per_100K,Percent_Pop_w/o_Adequate_Access_to_Food,Drug_Overdose_Deaths_per_100K,Motor_Vehicle_Deaths_per_100K,Percent_Children(under19)_w/o_Health_Insurance,Other_Primary_Care_Providers(non_physician)_per_100K,Median_Household_Income,Percent_Children_Enrolled_in_Free/Reduced_Lunch,Homicide_per_100K,Resident_Population,Percent_under_18_years_of_age,Percent_Age_65_and_over,Number_Non-Hispanic_Black_or_African_American,Percent_Non-Hispanic_Black_or_African_American,Number_American_Indian_or_Alaskan_Native,Percent_American_Indian_or_Alaskan_Native,Number_Asian,Percent_Asian,Number_Native_Hawaiian/Other_Pacific_Islander,Percent_Native_Hawaiian/Other_Pacific_Islander,Number_Hispanic,Percent_Hispanic,Number_Non-Hispanic_White,Percent_Non-Hispanic_White,Number_Not_Proficient_in_English,Percent_Not_Proficient_in_English,Percent_Female,Number_Pop_Living_in_Rural_Area,Percent_Rural
48461.0,Texas,Upton,2020,121,7759.7012088,21.696459044,9.4488188976,14.404818284,24.0,7.6,21.5,65.871833085,18.546288917,26.666666667,409.5,48.223350254,22.620954822,54.60005,0.0,0.0,5164.0,93.0,44.050343249,3.417721519,20.2,104063.0,21346.0,33.049242424,8.19000819,84.400056267,60.733215548,7.3,No,13.438735178,37.3,44.0,419.32601864,0.0,0.0,7.1,0.0,12.1,0.0,0.0,17.232142857,108.96213999999999,53867.0,57.341040462,0.0,3671.0,29.501498229,14.0561155,78.0,2.1247616453,96.0,2.6150912558,25.0,0.6810133479,0.0,0.0,1973.0,53.745573413,1533.0,41.759738491,269.0,8.1688430003,48.760555707,3355.0,100.0
48463.0,Texas,Uvalde,2020,78,6927.8503445,27.027628569,7.1071428571,15.015463597,31.4,7.1,30.3,76.637000568,16.58947828,19.230769231,405.4,52.309782609,22.478582113,44.22822,40.97445,52.149300000000004,4362.0,88.5,54.88562339,4.3021032505,35.0,83593.0,17396.0,49.938717146,9.5827804806,267.54627084,47.188940092,8.2,No,15.276145711,17.3,333.0,380.04835023,36.987222596,0.0,15.7,96.8,9.0,0.0,20.601892205,11.54752553,59.5992,39725.0,65.834238147,5.2825364627,26846.0,27.043134918,16.829322804,174.0,0.6481412501,341.0,1.2702078522,245.0,0.9126126797,27.0,0.1005736423,19356.0,72.100126648,6933.0,25.825076361,2045.0,8.1790185178,50.797139239,8287.0,31.384207536
48465.0,Texas,Val Verde,2020,64,6683.1362476,29.44514613,6.4690026954,15.773577733,25.2,7.3,24.3,81.969762066,16.896014585,33.333333333,365.8,65.812935646,22.902697065,28.45239,34.54723,52.836940000000006,3736.0,82.9,56.393932249,4.2846661775,28.9,97202.0,18946.0,33.526176702,7.3163296413,138.1498158,43.220145481,8.1,Yes,16.661101836,7.4,544.0,380.46738538,33.771173637,3.2976092333,8.3,113.9,9.3,7.4680570831,12.843565374,10.958525982,65.03008,44276.0,72.558181328,0.0,49208.0,28.517720696,14.227361405,643.0,1.3066980979,482.0,0.9795155259,384.0,0.7803609169,86.0,0.1747683304,40598.0,82.502845066,7229.0,14.690700699,5972.0,13.319950931,48.878231182,4965.0,10.157736451
48467.0,Texas,Van Zandt,2020,99,9124.7438661,16.517652958,6.7780654272,14.351332927,26.0,7.3,27.2,37.012875863,17.945981602,10.0,242.8,33.220720721,21.26090332,18.121850000000002,23.20641,32.13196,5432.0,92.4,54.264818437,3.4892697236,20.8,99682.0,22686.0,25.598124798,11.779203363,118.14474637,84.922411796,10.3,No,13.50996852,50.1,914.0,428.39521337,76.879102683,6.679389313,11.5,98.5,16.2,9.0603783614,28.65321911,14.12505623,26.77663,51152.0,53.309147956,5.5714592713,56019.0,23.067173638,20.209214731,1504.0,2.6848033703,530.0,0.9461075706,279.0,0.4980453061,90.0,0.1606597761,6300.0,11.24618433,46699.0,83.362787626,700.0,1.363512408,51.154072725,39444.0,75.018543525
48469.0,Texas,Victoria,2020,88,7555.699888,21.961190023,8.0605655756,14.51170796,36.4,7.4,29.8,79.053610314,20.036655247,28.0,505.0,44.281633029,18.655000723,78.18948,49.980990000000006,151.0295,6477.0,86.7,55.788406287,3.811390362,21.4,110123.0,23641.0,33.950991428,9.7736848964,425.42826987,64.775708675,9.9,Yes,15.008457635,19.0,1143.0,375.9073917,54.960734783,5.5011552426,18.2,165.0,12.9,8.3156775831,18.299950262,12.01446833,94.52926000000001,51646.0,67.742143641,4.3794752763,92035.0,25.349051991,16.104742761,5274.0,5.7304286413,855.0,0.9289944043,1319.0,1.4331504319,80.0,0.086923453,43614.0,47.388493508,40784.0,44.313576357,2705.0,3.1673731294,51.003422611,23110.0,26.626571267
48471.0,Texas,Walker,2020,60,6787.5082386,21.203360984,7.9144871503,17.241100101,35.9,5.4,30.6,76.880682572,19.940796077,29.032258065,809.7,19.311548743,19.293122329,27.683580000000003,42.77042,55.18764,6519.0,76.7,46.175580222,4.2094284522,28.3,91157.0,13723.0,27.572324689,5.8135511108,375.17708786,58.312797697,10.1,Yes,18.820971249,36.5,853.0,374.08438939,36.375210294,0.0,15.8,1108.9,22.5,6.4752161103,15.589506035,10.977671026,49.668870000000005,43681.0,49.175824176,3.6443001122,72480.0,15.075883002,13.205022075,16562.0,22.850441501,606.0,0.8360927152,855.0,1.1796357616,87.0,0.1200331126,13129.0,18.113962472,40851.0,56.361754967,2057.0,3.0064748096,41.799116998,30933.0,45.582882657
48473.0,Texas,Waller,2020,52,6656.7281307,21.251302725,7.7939835916,16.27770044,36.1,6.3,31.5,24.020368013,17.301302546,15.0,321.6,21.938880859,24.058373532,11.69431,15.05854,22.58781,5754.0,95.1,49.282296651,4.2920528929,19.9,114094.0,24140.0,27.008447905,5.4573450017,344.07027818,62.793971779,10.8,No,21.342329545,48.0,527.0,347.61707885,50.823338077,5.730002292,11.1,150.5,18.1,9.705722494,17.668156681,13.705662726,1.88232,59807.0,71.279861204,4.7115084483,53126.0,24.278131235,11.824718594,12521.0,23.568497534,738.0,1.3891503219,657.0,1.2366826036,58.0,0.1091744155,16364.0,30.802243722,22875.0,43.058013026,3137.0,6.7294491162,50.152467718,26632.0,61.641013772
48475.0,Texas,Ward,2020,227,10885.184804,20.966641957,9.9845201238,14.068025582,42.2,8.5,30.6,81.900919497,18.322799968,17.647058824,453.3,59.431524548,21.269384821,26.15063,0.0,17.06485,7638.0,94.8,45.211360634,2.5756214435,17.7,105464.0,21561.0,17.803030303,9.5885634589,495.38776905,99.762633734,7.1,No,9.2993630573,26.4,192.0,532.73901389,0.0,0.0,21.7,87.3,10.1,0.0,39.869924372,13.641686183,76.79181,53621.0,51.606425703,0.0,11720.0,28.651877133,13.959044369,460.0,3.9249146758,173.0,1.476109215,73.0,0.6228668942,10.0,0.0853242321,6369.0,54.343003413,4621.0,39.428327645,520.0,4.8426150121,49.675767918,2972.0,27.88515669
48477.0,Texas,Washington,2020,41,6929.2862698,18.14988956,7.9422382671,14.541904622,29.6,7.3,34.6,61.216560887,17.581614157,20.37037037,453.7,23.683390464,19.660717033,59.92638,48.42201,54.11872,3157.0,90.8,52.943661972,3.6549512228,19.5,106353.0,22909.0,31.610942249,15.12427589,236.42025141,64.216501347,9.9,No,13.767209011,23.5,447.0,342.24992678,52.908303297,0.0,16.0,163.0,16.9,0.0,22.666391923,12.750385208,59.815430000000006,54332.0,54.079211535,0.0,35108.0,21.704454825,21.681667996,5871.0,16.722684288,195.0,0.5554289621,659.0,1.8770650564,19.0,0.0541187194,5756.0,16.395123619,22412.0,63.837302039,911.0,2.7890885712,50.922866583,18036.0,53.490717124
48479.0,Texas,Webb,2020,131,6026.6208298,34.752485638,8.0857228767,18.426031638,37.8,7.8,29.3,87.509987855,16.288484272,24.657534247,470.9,61.786702928,28.566076575,32.3879,30.082269999999998,31.532020000000003,5162.0,92.5,46.17146824,3.759875786,34.6,92128.0,15551.0,39.064492021,3.4207442666,381.81649847,42.627095372,8.4,Yes,29.997186665,23.6,2182.0,313.86924281,44.865990212,4.9619847939,6.5,215.3,9.4,11.801965453,10.106608765,11.269994632,50.37875,44919.0,82.325494588,3.9362581504,275910.0,32.920155123,9.454894712,811.0,0.2939364285,1607.0,0.5824363017,1787.0,0.6476749665,146.0,0.0529158059,263371.0,95.455402124,9839.0,3.5660179044,51958.0,21.163551345,50.866949368,6507.0,2.5996388392
48481.0,Texas,Wharton,2020,172,8481.6959247,23.01881359,9.4440213252,15.445720424,36.7,7.3,26.8,62.65503876,17.222371431,17.307692308,347.9,46.812349639,21.651126426,38.12429,52.86047000000001,40.84673,6304.0,96.0,53.272670872,3.716847217,26.0,106073.0,20375.0,36.727103673,15.249714068,439.15209864,65.392160634,10.0,No,14.753004005,28.3,628.0,432.69072434,60.118386977,8.0561330561,15.1,209.4,15.1,0.0,20.311418804,13.646036531,67.27696,48040.0,65.348309236,3.7868746923,41619.0,25.829549004,17.083543574,5307.0,12.751387587,324.0,0.7784905932,232.0,0.5574377087,21.0,0.0504577236,17479.0,41.997645306,18291.0,43.948677287,2330.0,6.0169403987,50.743650736,20597.0,49.895833333
48483.0,Texas,Wheeler,2020,181,10617.685573,19.00447502,6.8311195446,15.330999713,25.9,7.4,24.9,62.883548983,17.627165783,23.80952381,112.0,34.797017399,24.750869061,37.32736,38.52822,57.79233000000001,7006.0,95.1,56.823104693,3.1527890057,20.9,98346.0,21180.0,32.122507123,22.396416573,120.91898428,98.303356878,7.2,Yes,13.30472103,23.2,90.0,464.38664145,0.0,0.0,6.3,0.0,16.3,0.0,43.765929511,18.085855032,57.79233000000001,48018.0,50.900900901,0.0,5191.0,25.062608361,19.341167405,138.0,2.6584473127,90.0,1.7337699865,46.0,0.8861491042,0.0,0.0,1328.0,25.582739357,3564.0,68.657291466,259.0,5.0784313725,49.662878058,5410.0,100.0
48485.0,Texas,Wichita,2020,200,9254.2690537,22.87832167,8.2245649264,17.725334105,35.2,6.1,30.8,69.066920152,17.960878767,32.835820896,713.6,41.954397394,17.58426411,71.9697,77.23528,150.68452,4898.0,96.8,57.104233778,3.4138775798,22.4,93011.0,18861.0,36.853902058,10.075757576,380.28771919,74.549746804,8.8,No,15.735883986,7.9,2018.0,484.22199091,68.398875218,7.7178423237,14.4,122.3,18.5,13.387151366,13.642742061,9.252727154,112.82409000000001,47477.0,61.217079783,4.3310292258,132064.0,22.461836685,14.717106857,13959.0,10.569875212,1799.0,1.3622183184,2883.0,2.1830324691,189.0,0.1431124303,25676.0,19.442088684,85596.0,64.814029561,2472.0,2.0064772202,48.254634117,14027.0,10.666920152
48487.0,Texas,Wilbarger,2020,149,8478.1381279,21.00965408,8.5237258348,16.160630403,34.1,6.5,28.6,28.518655338,17.038043418,18.518518519,391.7,49.785100287,21.949550254,47.00721,39.00156,156.00624,6666.0,84.7,50.758251561,4.1458041258,23.6,88091.0,17653.0,47.353760446,12.535255406,322.69217471,82.201129102,8.0,Yes,13.314176245,9.3,225.0,467.03565944,0.0,0.0,14.4,0.0,16.5,0.0,17.608540142,12.790697674,54.60218,44735.0,60.43814433,0.0,12820.0,22.223088924,18.369734789,948.0,7.3946957878,217.0,1.6926677067,360.0,2.8081123245,9.0,0.0702028081,3784.0,29.516380655,7387.0,57.620904836,367.0,3.0000817461,50.483619345,2963.0,21.891392686
48489.0,Texas,Willacy,2020,228,8420.5610633,37.482950081,8.6486486486,18.972376919,40.3,7.3,28.5,33.514050782,15.682124792,16.666666667,440.1,50.913330742,22.316402887,37.06449,4.64792,23.2396,5558.0,88.3,32.765211851,9.9357467482,44.5,71222.0,11610.0,45.60629317,5.0963676798,730.77713581,48.751322265,8.8,Yes,17.155172414,33.1,267.0,431.26809803,57.219149342,0.0,24.0,602.0,14.1,0.0,18.337328251,8.884178069,60.422959999999996,33171.0,82.95059151,0.0,21515.0,23.648617244,14.013478968,418.0,1.9428305833,150.0,0.6971880084,188.0,0.8738089705,13.0,0.0604229607,19020.0,88.403439461,1860.0,8.6451313037,2285.0,11.22519159,44.722286777,7653.0,34.57576579
48491.0,Texas,Williamson,2020,6,4457.7774908,15.092646502,7.3943110355,12.565249776,30.0,7.7,19.8,87.269298924,20.922653606,31.481481481,265.5,14.803731443,11.404540581,68.67015,55.23019,110.98975,4189.0,94.7,75.054050497,3.0525811092,7.9,145713.0,40712.0,21.57147631,6.2460619675,164.90051101,40.897534257,10.4,Yes,12.340940003,44.3,3875.0,229.25893261,34.103685862,4.4526161889,8.9,157.5,12.5,5.8430341903,8.6042793818,6.8602993585,67.75845,87817.0,29.369333598,1.4574023709,566719.0,25.634573748,12.173228708,36973.0,6.5240445441,4894.0,0.8635673058,43457.0,7.6681741745,901.0,0.1589853172,140331.0,24.762007273,332376.0,58.649171812,14615.0,2.97202655,50.755665506,50679.0,11.98994982
48493.0,Texas,Wilson,2020,21,6707.1204317,17.345491405,7.1641791045,13.170295705,33.5,8.8,33.9,31.553194464,19.403064616,13.513513514,180.5,21.895929933,16.586023447,48.677589999999995,25.884040000000002,29.8662,3592.0,94.4,59.328160818,3.0542433621,14.6,129470.0,30755.0,24.115044248,6.0846990102,135.19651024,67.788203199,9.9,No,12.342487884,58.6,571.0,317.80232905,50.47955578,0.0,12.7,109.8,9.6,0.0,19.896418042,11.342955758,43.80376,71207.0,40.26446281,12.058435177,50224.0,23.988531379,15.994345333,727.0,1.4475151322,498.0,0.991557821,299.0,0.5953329086,41.0,0.0816342784,20089.0,39.998805352,28488.0,56.721885951,1518.0,3.348332451,49.874561962,36850.0,85.861410131
48495.0,Texas,Winkler,2020,201,10590.543458,23.752164326,7.4324324324,15.13600526,37.4,8.7,25.7,97.566807314,18.526578951,20.512820513,369.7,56.914628058,21.693771095,26.40613,25.90674,0.0,8120.0,99.0,43.460135487,2.8039702233,20.1,107864.0,23286.0,26.731831704,10.562450489,125.16427812,130.72565555,7.0,No,12.380952381,29.7,117.0,508.27818709,0.0,0.0,9.7,147.1,10.5,0.0,63.022484198,12.462137603,38.860099999999996,56781.0,60.259179266,0.0,7720.0,29.57253886,12.292746114,157.0,2.0336787565,158.0,2.0466321244,70.0,0.9067357513,3.0,0.0388601036,4696.0,60.829015544,2691.0,34.857512953,702.0,9.8140640291,48.691709845,1289.0,18.129395218
48497.0,Texas,Wise,2020,47,8351.6067675,16.558681923,6.3923585599,14.610213349,33.3,7.8,30.7,38.410540024,19.131724483,26.373626374,160.2,29.61947206,22.697054319,40.79721,26.352390000000003,23.42435,5664.0,96.6,54.052341423,3.4495067497,14.1,114867.0,27509.0,24.84810523,10.728154606,161.85874436,76.653932223,9.9,Yes,12.695449242,47.3,956.0,407.85706451,65.875143623,6.7877453678,20.5,111.1,14.5,13.571863015,26.747403367,16.815493448,70.27304,66387.0,46.325243976,3.1467533372,68305.0,24.769782593,14.918380792,885.0,1.2956591758,758.0,1.109728424,438.0,0.6412414904,53.0,0.0775931484,13458.0,19.702803601,52135.0,76.326769636,1681.0,2.7860185293,49.990483859,42635.0,72.107497421
48499.0,Texas,Wood,2020,62,8652.6891969,15.970259565,6.2521830248,13.611787946,28.0,7.2,31.9,39.455247355,17.194400092,25.0,155.7,31.726033673,20.521918648,47.38909,33.23805,37.66979,4489.0,94.7,47.93764988,4.2437871187,24.9,97071.0,21085.0,36.072357531,13.991063772,175.19840349,88.685543802,10.1,No,15.097856477,40.1,827.0,423.24800846,58.349865795,0.0,17.9,174.7,16.7,8.9773322361,31.886287581,13.405186932,68.69197000000001,48384.0,58.102893891,5.2595938279,45129.0,19.216025172,26.905094285,2323.0,5.1474661526,470.0,1.0414589288,262.0,0.5805579561,30.0,0.0664761018,4635.0,10.270557734,37081.0,82.166677746,627.0,1.5044269021,50.395532806,31137.0,74.199313697
48501.0,Texas,Yoakum,2020,37,7148.8539901,22.369229302,6.3506261181,13.830263694,33.0,8.7,27.9,66.89935271,18.708652785,21.428571429,315.1,52.232142857,24.194617526,35.01401,11.64009,23.28018,4852.0,97.5,47.86286732,2.8372591006,16.3,133880.0,27631.0,9.0555359038,8.1699346405,182.36366845,94.16417524,7.3,Yes,14.392523364,22.1,90.0,372.83197038,0.0,0.0,9.5,76.7,7.2,0.0,45.966835779,16.739495798,46.56035,61560.0,56.434253627,0.0,8591.0,32.557327436,11.837969969,78.0,0.9079269002,148.0,1.7227330928,46.0,0.5354440694,3.0,0.0349202654,5747.0,66.895588406,2624.0,30.543592131,1092.0,14.021571649,48.958212082,2941.0,37.327071963
48503.0,Texas,Young,2020,118,10208.551434,18.090563813,4.7433398311,15.943558128,34.3,6.6,29.1,59.929919137,17.900873305,6.25,200.2,47.876656749,23.069891717,66.74454,66.50042,49.875310000000006,5769.0,96.7,56.488549618,3.2368388909,20.4,98523.0,23697.0,33.766540643,12.236498137,169.44520361,99.123309397,8.2,Yes,9.5871238628,13.8,342.0,508.81031291,0.0,0.0,18.8,40.2,15.5,29.533372711,23.533841664,15.977777778,55.417010000000005,49301.0,56.629417095,0.0,18045.0,24.00110834,20.343585481,225.0,1.246882793,231.0,1.2801330008,157.0,0.8700471045,12.0,0.0665004156,3444.0,19.085619285,13950.0,77.306733167,260.0,1.5275248223,50.473815461,6227.0,33.568733154
48505.0,Texas,Zapata,2020,213,7995.846031,35.610705448,8.5869565217,17.275487681,31.2,6.2,19.7,45.327436154,14.865738054,25.0,251.4,73.788819876,29.21439597,6.982270000000001,14.09443,0.0,5154.0,90.4,38.071800811,5.5617559524,49.1,69543.0,12840.0,39.882204459,2.094679514,96.041709542,40.528831372,7.9,Yes,23.0,16.6,158.0,400.86487304,52.325885616,0.0,4.7,92.3,11.2,0.0,15.962647405,12.329050974,21.141650000000002,33160.0,83.300198807,0.0,14190.0,33.150105708,12.988019732,29.0,0.2043692741,68.0,0.4792107118,38.0,0.2677942213,1.0,0.0070472163,13423.0,94.59478506,675.0,4.7568710359,3164.0,24.389115856,50.084566596,3299.0,23.534027679
48507.0,Texas,Zavala,2020,232,8925.5601073,40.990687303,8.8482074752,19.871283588,24.2,6.2,20.0,58.50817847,13.780125093,19.230769231,83.7,64.39282564,19.24863247,16.7392,33.38062,41.72578,5987.0,92.2,37.702656088,9.5463401058,44.5,65471.0,12960.0,63.04772537,3.3478406428,176.55367232,57.89334392,8.3,Yes,23.076923077,14.7,169.0,468.98392753,0.0,0.0,4.1,84.5,14.3,0.0,20.100977853,7.7940348903,75.1064,30076.0,79.671618452,0.0,11983.0,29.258115664,14.286906451,71.0,0.5925060502,138.0,1.1516314779,31.0,0.2586998248,19.0,0.1585579571,11249.0,93.874655762,601.0,5.0154385379,894.0,7.9778689988,49.420011683,4441.0,38.032028775
48000.0,Texas,0,2019,0,6681.3233642,18.173765918,8.3310955642,14.263135875,29.0,6.0,22.8,80.257151551,19.408662638,27.682236769,520.4,37.44036811,18.563665235,60.34972,56.84236,104.47067000000001,4966.0,89.1,60.864591356,4.2678568408,21.0,116315.0,23839.0,32.957243735,7.6288655946,420.39014035,55.789687058,8.75,0,17.96955907,37.7,290962.0,341.1,51.252222859,5.7217785626,9.7,368.9,15.4,10.053050406,13.227892938,9.7242434789,72.69136999999999,59195.0,58.952678657,5.3,28304596.0,26.02417996,12.269074605,3368473.0,11.900798725,287312.0,1.0150718986,1417555.0,5.0082149203,40740.0,0.1439342218,11156514.0,39.415909699,11886381.0,41.99452626,1949158.0,7.6624586707,50.319753725,3847522.0,15.300998852
48001.0,Texas,Anderson,2019,175,10272.949118,19.529584587,7.2498791687,18.465774675,34.4,5.8,25.2,28.56580793,18.561601613,28.571428571,389.0,49.492775899,17.587677073,34.64163,36.3693,41.56492,6016.0,93.9,40.353887399,3.623936033,23.4,83904.0,19474.0,32.531736099,11.431738664,416.60892461,77.957175525,9.9,Yes,15.446668659,26.8,1075.0,544.0,46.941010796,0.0,10.7,756.6,19.3,13.868423334,19.253649554,11.295050871,41.56492,42412.0,61.487414188,5.4,57741.0,19.58054069,14.535598621,11945.0,20.687206664,391.0,0.6771618088,520.0,0.9005732495,83.0,0.1437453456,10287.0,17.815763496,34140.0,59.126097574,1488.0,2.7158736243,39.067560312,39204.0,67.063532793
48003.0,Texas,Andrews,2019,30,7952.9732511,17.307709917,6.3138347261,13.337848434,32.2,8.1,24.0,93.865819018,21.103098937,46.296296296,265.1,68.035330628,18.213252861,39.414410000000004,22.570819999999998,11.285409999999999,5914.0,95.1,39.573659772,3.062923094,17.5,130923.0,27473.0,21.944089165,8.4459459459,493.88847502,86.498298487,7.3,Yes,14.429223744,27.1,193.0,398.9,0.0,0.0,8.6,79.3,8.5,0.0,42.704626335,12.174366099,62.06974,63451.0,42.284417549,0.0,17722.0,30.899447015,10.534928338,246.0,1.38810518,260.0,1.4671030358,133.0,0.7504796298,4.0,0.0225708159,9958.0,56.19004627,7131.0,40.238122108,1184.0,7.4083343762,49.035097619,2440.0,16.502096578
48005.0,Texas,Angelina,2019,202,9018.4985132,23.207340361,8.769193858,18.282138513,39.8,6.1,33.3,64.947966486,18.164063146,18.681318681,551.8,45.806266718,19.806345397,59.23158,47.83327,126.41649,4711.0,92.5,55.025897236,5.0718304474,25.4,87170.0,19111.0,38.399399665,11.162875466,311.67123784,69.241667084,9.8,Yes,16.135360471,16.3,1335.0,454.5,55.887348638,5.4919373685,13.6,195.9,19.9,12.886060693,19.859744623,10.25498417,64.91658,45318.0,66.141375205,6.3,87805.0,25.809464154,15.7918114,12983.0,14.786173908,662.0,0.7539433973,1023.0,1.1650817152,56.0,0.0637776892,19475.0,22.179830306,53264.0,60.661693525,3650.0,4.4715596555,51.333067593,37383.0,43.082366228
48007.0,Texas,Aransas,2019,194,9315.8703613,19.517677734,9.6866096866,15.659176121,31.8,6.1,25.2,80.602815442,16.139097691,20.0,532.5,45.590605572,21.267782199,50.542359999999995,27.37369,78.21054,3116.0,87.0,47.367299083,6.7624927648,32.2,102504.0,19241.0,29.309596179,8.5533221881,476.54828759,100.81685467,9.3,No,15.599173554,27.7,523.0,470.0,0.0,0.0,13.7,141.8,15.6,18.266508357,19.057188891,12.632006499,39.10527,46970.0,55.863288156,0.0,25572.0,18.731424996,27.295479431,348.0,1.3608634444,318.0,1.2435476302,494.0,1.9318004067,21.0,0.0821210699,7072.0,27.655247927,17177.0,67.171124668,375.0,1.5889157239,50.527921164,6313.0,27.260557907
48009.0,Texas,Archer,2019,115,9446.1139485,13.248280155,8.3491461101,14.030731015,28.2,7.6,23.5,22.509388116,19.842313585,50.0,126.2,24.066797642,17.856637919,0.0,0.0,0.0,3752.0,99.3,64.936499172,3.42047398,13.8,110956.0,26000.0,18.93153527,12.639319775,201.65162282,86.918730987,8.5,Yes,10.149253731,19.8,131.0,409.4,0.0,0.0,11.3,0.0,14.8,0.0,26.10284521,13.013013013,11.352030000000001,58311.0,32.002129925,0.0,8809.0,21.773186514,19.888750142,67.0,0.7605857646,125.0,1.4190032921,38.0,0.4313770008,3.0,0.034056079,765.0,8.6843001476,7754.0,88.023612215,69.0,0.823880597,50.44840504,8057.0,88.988292467
48011.0,Texas,Armstrong,2019,46,0.0,11.754162254,8.1081081081,12.559902118,29.4,6.4,24.7,2.524986849,20.067384297,25.0,3543.9,34.852546917,15.642076503,0.0,0.0,0.0,6573.0,100.0,75.844155844,2.5,15.1,123167.0,30708.0,20.143884892,26.652452026,152.82730515,124.9219238,6.8,No,9.0909090909,49.6,38.0,553.0,0.0,0.0,11.3,0.0,13.8,0.0,0.0,12.121212121,53.2198,55337.0,51.343283582,0.0,1879.0,22.405534859,22.884513039,16.0,0.8515167642,28.0,1.4901543374,2.0,0.1064395955,0.0,0.0,141.0,7.5039914848,1684.0,89.622139436,11.0,0.6024096386,51.250665247,1901.0,100.0
48013.0,Texas,Atascosa,2019,98,7645.013715,22.392609353,8.1636980492,14.34795536,33.9,8.5,32.4,38.678720135,17.907732666,17.857142857,654.5,48.177292436,18.270226031,16.39445,38.790549999999996,40.83216,5640.0,93.9,43.034539474,4.1829941929,25.4,104340.0,24872.0,37.018726592,8.1972252393,222.3809038,66.368010619,9.6,Yes,15.815164335,48.6,599.0,378.5,37.393661774,4.5385779123,11.6,128.7,8.5,7.5232708446,20.413983579,9.4772175404,44.91538,48636.0,62.948797039,9.3,48981.0,27.34121394,14.446417999,340.0,0.6941467099,601.0,1.2270063902,311.0,0.6349400788,58.0,0.1184132623,31578.0,64.46989649,16349.0,33.378248709,1659.0,3.7120737492,50.186807129,27266.0,60.711184342
48015.0,Texas,Austin,2019,40,6980.706882,16.912531587,7.9298831386,14.460404772,29.9,7.6,26.0,61.568779252,18.329945849,15.625,321.3,32.492581602,18.316790736,20.16265,36.930099999999996,33.57282,4015.0,94.1,59.711448961,4.3294991784,16.4,114860.0,23402.0,24.542488296,12.097587203,237.77981589,72.075502489,10.2,Yes,12.77173913,42.2,385.0,339.9,48.981876706,0.0,10.3,224.5,15.8,0.0,21.531580467,10.735586481,43.644670000000005,61111.0,53.857168427,0.0,29786.0,24.135499899,18.649701202,2636.0,8.8497952058,243.0,0.8158195125,215.0,0.7218156181,12.0,0.0402873833,8083.0,27.136909958,18469.0,62.005640234,1415.0,5.1441451267,50.399516551,18853.0,66.344089805
48017.0,Texas,Bailey,2019,162,8326.0133294,27.307110656,7.1982281285,17.524286588,29.3,8.7,24.0,83.949755757,15.610759435,50.0,305.1,73.925501433,26.419466976,41.77691,42.39084,0.0,6251.0,98.8,43.743315508,4.2696629213,26.3,78910.0,23587.0,21.827904716,16.710764517,160.18944143,78.891017694,6.8,No,20.292887029,22.3,72.0,343.3,0.0,0.0,9.7,0.0,9.5,0.0,30.078806473,13.36444633,84.78169,42045.0,81.348933242,0.0,7077.0,31.581178465,14.130281193,81.0,1.1445527766,232.0,3.2782252367,60.0,0.8478168716,9.0,0.1271725307,4550.0,64.292779426,2328.0,32.895294616,1124.0,17.1054634,49.780980642,2060.0,28.750872296
